,fecha,latitud,longitud,url,titulo,tipo_propiedad,precio,moneda,m2,ambientes
511,2020_04_25,-34.6194443,-58.3729959,https://departamento.mercadolibre.com.ar/MLA-849549737-departamento-alquiler-temporario-san-telmo-buenos-aires-_JM,"Departamento Alquiler Temporario San Telmo, Buenos Aires",Departamento,900.0,ARS,34,2
512,2020_04_25,-34.5662135,-58.4601754,https://departamento.mercadolibre.com.ar/MLA-849724833-departamentos-alquiler-temporal-belgrano-_JM,Departamentos Alquiler Temporal Belgrano,Departamento,30000.0,ARS,80,2
513,2020_04_25,-34.5557703,-58.4577542,https://departamento.mercadolibre.com.ar/MLA-849838138-departamentos-alquiler-belgrano-_JM,Departamentos Alquiler Belgrano,Departamento,26000.0,ARS,33,1
514,2020_04_25,-34.5763354,-58.4415223,https://departamento.mercadolibre.com.ar/MLA-849930788-alquiler-temporal-3-ambientes-palermo-hollywood-_JM,Alquiler Temporal 3 Ambientes Palermo Hollywood ,Departamento,40000.0,ARS,65,3
515,2020_04_25,-34.5598921,-58.4433713,https://departamento.mercadolibre.com.ar/MLA-850009257-alquiler-departamento-2-ambientes-con-cochera-belgrano-chico-balcon-con-parrilla-_JM,Alquiler  Departamento 2 Ambientes Con Cochera Belgrano Chico - Balcón Con Parrilla,Departamento,38000.0,ARS,55,2
516,2020_04_25,-34.5940712,-58.3845034,https://departamento.mercadolibre.com.ar/MLA-850026816-alquiler-departamento-monoambiente-amueblado-en-recoleta-_JM,Alquiler Departamento Monoambiente Amueblado En Recoleta,Departamento,37999.0,ARS,30,1
517,2020_04_25,-34.6129843,-58.3609278,https://departamento.mercadolibre.com.ar/MLA-850161072-alquilo-piso-torre-mulieris-amoblado-y-equipado-impecable-_JM,Alquilo Piso Torre Mulieris Amoblado Y Equipado Impecable!!,Departamento,2900.0,USD,172,3
518,2020_04_25,-34.581632,-58.4127173,https://departamento.mercadolibre.com.ar/MLA-850243112-palacio-de-los-gansos-extraordinario-alquiler-amoblado-coch-vigilancia-parque-juegos-ninos-_JM,Palacio De Los Gansos Extraordinario Alquiler Amoblado Coch Vigilancia Parque Juegos Niños,Departamento,1500.0,USD,178,4
519,2020_04_25,-34.583762,-58.420074,https://departamento.mercadolibre.com.ar/MLA-850250502-departamentos-alquiler-palermo-_JM,Departamentos Alquiler Palermo,Departamento,25000.0,ARS,68,3
520,2020_04_25,-34.5957147,-58.3999867,https://departamento.mercadolibre.com.ar/MLA-850251440-departamentos-alquiler-barrio-norte-_JM,Departamentos Alquiler Barrio Norte,Departamento,35000.0,ARS,105,4
521,2020_04_25,-34.583762,-58.420074,https://departamento.mercadolibre.com.ar/MLA-850252407-departamentos-alquiler-palermo-chico-_JM,Departamentos Alquiler Palermo Chico,Departamento,25000.0,ARS,68,3
522,2020_04_25,-34.583762,-58.420074,https://departamento.mercadolibre.com.ar/MLA-850252408-departamentos-alquiler-palermo-soho-_JM,Departamentos Alquiler Palermo Soho,Departamento,25000.0,ARS,68,3
523,2020_04_25,-34.5968032,-58.4236267,https://departamento.mercadolibre.com.ar/MLA-850252568-departamentos-alquiler-almagro-_JM,Departamentos Alquiler Almagro,Departamento,25000.0,ARS,64,3
524,2020_04_25,-34.584586,-58.435214,https://departamento.mercadolibre.com.ar/MLA-850256266-departamento-en-alquiler-palermo-4-amb-mirabilia-_JM,Departamento En Alquiler Palermo 4 Amb Mirabilia,Departamento,2900.0,USD,148,4
525,2020_04_25,-34.574209,-58.432502,https://departamento.mercadolibre.com.ar/MLA-850262666-alquiler-palermo-2-amb-amoblado-balcon-amenities-_JM,Alquiler Palermo 2 Amb Amoblado Balcón Amenities,Departamento,25000.0,ARS,52,2
526,2020_04_25,-34.5769009,-58.4137964,https://departamento.mercadolibre.com.ar/MLA-850266057-departamentos-alquiler-palermo-chico-_JM,Departamentos Alquiler Palermo Chico,Departamento,2000.0,USD,140,5
527,2020_04_25,-34.5794167,-58.4112346,https://departamento.mercadolibre.com.ar/MLA-850266942-departamentos-alquiler-palermo-chico-_JM,Departamentos Alquiler Palermo Chico,Departamento,160000.0,ARS,210,5
528,2020_04_25,-34.5857814,-58.3950178,https://departamento.mercadolibre.com.ar/MLA-850276542-departamentos-alquiler-recoleta-_JM,Departamentos Alquiler Recoleta,Departamento,145000.0,ARS,154,4
529,2020_04_25,-34.5758212,-58.422374,https://departamento.mercadolibre.com.ar/MLA-850280752-departamentos-alquiler-palermo-_JM,Departamentos Alquiler Palermo,Departamento,3900.0,USD,126,3
530,2020_04_25,-34.5664783,-58.4341001,https://departamento.mercadolibre.com.ar/MLA-850281852-departamentos-alquiler-las-canitas-_JM,Departamentos Alquiler Las Cañitas,Departamento,2500.0,USD,130,3
531,2020_04_25,-34.587258,-58.3878117,https://departamento.mercadolibre.com.ar/MLA-850286734-departamentos-alquiler-recoleta-_JM,Departamentos Alquiler Recoleta,Departamento,1300.0,USD,158,5
532,2020_04_25,-34.5434803,-58.4615759,https://departamento.mercadolibre.com.ar/MLA-850323756-departamentos-alquiler-nunez-_JM,Departamentos Alquiler Nuñez,Departamento,45000.0,ARS,58,2
533,2020_04_25,-34.6032854,-58.3633761,https://departamento.mercadolibre.com.ar/MLA-850324344-departamentos-alquiler-puerto-madero-_JM,Departamentos Alquiler Puerto Madero,Departamento,2500.0,USD,90,3
534,2020_04_25,-34.5820122,-58.4300277,https://departamento.mercadolibre.com.ar/MLA-850325798-departamentos-alquiler-palermo-_JM,Departamentos Alquiler Palermo,Departamento,1100.0,USD,55,2
535,2020_04_25,-34.6032854,-58.3633761,https://departamento.mercadolibre.com.ar/MLA-850325808-departamentos-alquiler-temporal-puerto-madero-_JM,Departamentos Alquiler Temporal Puerto Madero,Departamento,3000.0,USD,90,3
536,2020_04_25,-34.616969,-58.3618092,https://casa.mercadolibre.com.ar/MLA-850342146-puerto-madero-depto-2-amb-equipado-apto-profesionalsexp-_JM,Puerto Madero. Depto 2 Amb. Equipado. Apto Profesional.s/exp,Casa,500.0,USD,50,
537,2020_04_25,-34.5775736,-58.4226458,https://departamento.mercadolibre.com.ar/MLA-850344408-semipiso-4-ambientes-amueblado-en-pleno-palermo-nuevo-_JM,Semipiso 4 Ambientes Amueblado En Pleno Palermo Nuevo,Departamento,42000.0,ARS,80,4
538,2020_04_25,-34.581632,-58.4127173,https://departamento.mercadolibre.com.ar/MLA-850345577-en-palacio-de-los-gansos-alquiler-amoblado-coch-vigilancia-parque-juegos-ninos-_JM,En Palacio De Los Gansos Alquiler Amoblado Coch Vigilancia Parque Juegos Niños,Departamento,1500.0,USD,178,4
539,2020_04_25,-34.581632,-58.4127173,https://departamento.mercadolibre.com.ar/MLA-850347757-en-palacio-de-los-gansos-alquiler-amoblado-coch-vigilancia-parque-juegos-ninos-_JM,En Palacio De Los Gansos Alquiler Amoblado Coch Vigilancia Parque Juegos Niños,Departamento,1500.0,USD,178,3
540,2020_04_25,-34.6037137,-58.3815809,https://departamento.mercadolibre.com.ar/MLA-850348317-alquiler-de-monoambiente-en-coghlan-_JM,Alquiler De Monoambiente En Coghlan,Departamento,16000.0,ARS,44,1
541,2020_04_25,-34.6272011,-58.4767748,https://departamento.mercadolibre.com.ar/MLA-850354592-dto-2-amb-campana-441-caba-dno-directo-_JM,"Dto. 2 Amb.  Campana 441 Caba,  Dño. Directo",Departamento,13500.0,ARS,35,2
542,2020_04_25,-34.6294741,-58.43359,https://departamento.mercadolibre.com.ar/MLA-850380197-departamento-en-alquiler-de-2-ambientes-a-lateral-con-balcon-_JM,Departamento En Alquiler De 2 Ambientes A Lateral Con Balcón,Departamento,17000.0,ARS,45,2
543,2020_04_25,-34.5779911,-58.4277246,https://departamento.mercadolibre.com.ar/MLA-850382645-departamentos-alquiler-palermo-_JM,Departamentos Alquiler Palermo,Departamento,27000.0,ARS,60,3
544,2020_04_25,-34.6002023,-58.3780136,https://departamento.mercadolibre.com.ar/MLA-850418727-1-ambiente-lujo-pvivienda-o-oficina-c-solarium-bano-comple-_JM,1 Ambiente Lujo P/vivienda O Oficina C/ Solarium Baño Comple,Departamento,16000.0,ARS,44,1
545,2020_04_25,-34.6119424,-58.4182616,https://departamento.mercadolibre.com.ar/MLA-850419695-2-amb-60m2-cocina-cdor-diario-lav-jardin-living-_JM,2 Amb 60m2 Cocina Cdor Diario-lav-jardin- Living,Departamento,22000.0,ARS,60,2
546,2020_04_25,-34.6289511,-58.4393275,https://departamento.mercadolibre.com.ar/MLA-850421583-departamentos-alquiler-caballito-_JM,Departamentos Alquiler Caballito,Departamento,40000.0,ARS,90,4
547,2020_04_25,-34.5837551,-58.4436967,https://departamento.mercadolibre.com.ar/MLA-850429379-venta-monoambiente-renta-anticipada-en-palermo-_JM,Venta Monoambiente Renta Anticipada En  Palermo,Departamento,117064.0,USD,34.2,1
548,2020_04_25,-34.5837551,-58.4436967,https://departamento.mercadolibre.com.ar/MLA-850429387-venta-departamento-1-amb-camenities-renta-anticipada-palermo-hollywood-_JM,Venta Departamento 1 Amb C/amenities Renta Anticipada Palermo Hollywood,Departamento,109707.0,USD,34.5,1
549,2020_04_25,-34.5837551,-58.4436967,https://departamento.mercadolibre.com.ar/MLA-850430829-venta-departamento-1-amb-camenities-renta-anticipada-palermo-_JM,Venta Departamento 1 Amb C/amenities Renta Anticipada  Palermo,Departamento,117686.0,USD,33.8,1
550,2020_04_25,-34.5837551,-58.4436967,https://departamento.mercadolibre.com.ar/MLA-850431380-venta-departamento-1-amb-camenities-renta-anticipada-palermo-hollywood-_JM,Venta Departamento 1 Amb C/amenities Renta Anticipada Palermo Hollywood,Departamento,116073.0,USD,34.5,1
551,2020_04_25,-34.5837551,-58.4436967,https://departamento.mercadolibre.com.ar/MLA-850431894-venta-departamento-1-amb-estudio-40-anticipo-cuotas-renta-anticipada-palermo-_JM,Venta Departamento 1 Amb Estudio 40% Anticipo + Cuotas Renta Anticipada Palermo,Departamento,108369.0,USD,34.5,1
552,2020_04_25,-34.5976376,-58.3959683,https://departamento.mercadolibre.com.ar/MLA-850433637-departamento-en-alquiler-en-recoleta-3dor-2ban-escr-dep-_JM,"Departamento En Alquiler En Recoleta 3dor, 2bañ, Escr, Dep",Departamento,60000.0,ARS,166,6
553,2020_04_25,-34.5837551,-58.4436967,https://departamento.mercadolibre.com.ar/MLA-850434902-venta-departamento-1-ambiente-cterraza-palermo-40anticipo-renta-anticipada-_JM,Venta Departamento 1 Ambiente C/terraza Palermo 40%anticipo Renta Anticipada,Departamento,156576.0,USD,62.8,1
554,2020_04_25,-34.6196132,-58.3686963,https://departamento.mercadolibre.com.ar/MLA-850444626-san-telmo-departamento-1-ambiente-y-medio-alquiler-temporario-_JM,San Telmo. Departamento 1 Ambiente Y Medio. Alquiler Temporario.,Departamento,15000.0,ARS,30,1
555,2020_04_25,-34.6172302,-58.3719415,https://departamento.mercadolibre.com.ar/MLA-850447733-impresionante-2-ambientes-oportunidad-_JM,Impresionante 2 Ambientes! Oportunidad!,Departamento,25600.0,ARS,80,2
556,2020_04_25,-34.5995566,-58.4342039,https://departamento.mercadolibre.com.ar/MLA-850449315-departamento-villa-crespo-_JM,Departamento - Villa Crespo,Departamento,25000.0,ARS,49,2
557,2020_04_25,-34.615992,-58.3710694,https://departamento.mercadolibre.com.ar/MLA-850449803-san-telmo-departamento-ph-3-ambientes-alquiler-temporario-_JM,"San Telmo, Departamento Ph 3 Ambientes, Alquiler Temporario.",Departamento,25000.0,ARS,55,2
558,2020_04_25,-34.6100426,-58.4470596,https://departamento.mercadolibre.com.ar/MLA-850452095-alquiler-excelente-departamento-en-pleno-caballito-_JM,Alquiler. Excelente Departamento En Pleno Caballito.,Departamento,21000.0,ARS,42,2
559,2020_04_25,-34.6177578,-58.3839508,https://departamento.mercadolibre.com.ar/MLA-850456360-san-telmo-departamento-2-ambientes-con-quincho-y-parrilla-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes Con Quincho Y Parrilla, Alquiler Temporario.",Departamento,25600.0,ARS,42,2
560,2020_04_25,-34.6225025,-58.3870341,https://departamento.mercadolibre.com.ar/MLA-850457386-san-telmo-departamento-1-ambiente-con-balcon-alquiler-temporario-_JM,"San Telmo, Departamento 1 Ambiente Con Balcón, Alquiler Temporario.",Departamento,25000.0,ARS,38,2
561,2020_04_25,-34.6057821,-58.4255256,https://departamento.mercadolibre.com.ar/MLA-850457396-dueno-directo-sin-garante-monoam-amoblado-leer-descripcion-_JM,Dueño Directo Sin Garante Monoam Amoblado Leer Descripción,Departamento,21500.0,ARS,29,1
562,2020_04_25,-34.6161597,-58.4273122,https://departamento.mercadolibre.com.ar/MLA-850460540-alquilo-depto-4-amb2-banos-dueno-directo-a-partir-de-mayo-_JM,Alquilo Depto 4 Amb/2 Baños -dueño Directo- A Partir De Mayo,Departamento,38000.0,ARS,82,4
563,2020_04_25,-34.5898521,-58.4361744,https://departamento.mercadolibre.com.ar/MLA-850461902-departamento-palermo-_JM,Departamento - Palermo,Departamento,15000.0,ARS,30,1
564,2020_04_25,-34.6185412,-58.3797051,https://departamento.mercadolibre.com.ar/MLA-850462399-san-telmo-2-amb-cbalcon-totalmente-amoblado-y-equipado-_JM,"San Telmo, 2 Amb C/balcón Totalmente  Amoblado Y Equipado",Departamento,25000.0,ARS,45,2
565,2020_04_25,-34.6249447,-58.3740091,https://departamento.mercadolibre.com.ar/MLA-850462483-san-telmo-departamento-2-ambientes-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes, Alquiler Temporario.",Departamento,25500.0,ARS,52,2
566,2020_04_25,-34.6180051,-58.3701682,https://departamento.mercadolibre.com.ar/MLA-850462820-san-telmo-departamento-duplex-alquiler-temporario-2-ambientes-_JM,"San Telmo, Departamento Duplex Alquiler Temporario 2 Ambientes.",Departamento,25500.0,ARS,64,2
567,2020_04_25,-34.6225286,-58.377146,https://departamento.mercadolibre.com.ar/MLA-850462915-san-telmo-departamento-alquiler-temporario-2-ambientes-gran-balcon-_JM,"San Telmo, Departamento Alquiler Temporario 2 Ambientes, Gran Balcón.",Departamento,25500.0,ARS,48,2
568,2020_04_25,-34.5605292,-58.4483653,https://departamento.mercadolibre.com.ar/MLA-850466361-alquiler-temporal-en-belgrano-barrancas-_JM,Alquiler Temporal En Belgrano Barrancas,Departamento,40000.0,ARS,40,1
569,2020_04_25,-34.5924019,-58.4012937,https://departamento.mercadolibre.com.ar/MLA-850467055-alquiler-departamento-4-ambientes-con-dependencia-recoleta-_JM,Alquiler Departamento 4 Ambientes Con Dependencia - Recoleta,Departamento,38000.0,ARS,188,4
570,2020_04_25,-34.615783,-58.3844523,https://departamento.mercadolibre.com.ar/MLA-850467482-san-telmo-departamento-2-ambientes-con-balcon-y-amenities-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes Con Balcón Y Amenities, Alquiler Temporario.",Departamento,22000.0,ARS,46,2
571,2020_04_25,-34.5924019,-58.4012937,https://departamento.mercadolibre.com.ar/MLA-850467743-alquiler-departamento-4-ambientes-con-dependencia-recoleta-_JM,Alquiler Departamento 4 Ambientes Con Dependencia - Recoleta,Departamento,470000.0,USD,188,4
572,2020_04_25,-34.6163429,-58.3782829,https://departamento.mercadolibre.com.ar/MLA-850473404-san-telmo-departamento-2-ambientes-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes, Alquiler Temporario.",Departamento,23000.0,ARS,73,2
573,2020_04_25,-34.6185078,-58.3736544,https://departamento.mercadolibre.com.ar/MLA-850475089-san-telmo-departamento-ph-duplex-2-ambiente-con-amenities-alquiler-temporaio-_JM,"San Telmo, Departamento Ph Duplex 2 Ambiente Con Amenities, Alquiler Temporaio.",Departamento,23000.0,ARS,65,2
574,2020_04_25,-34.6217229,-58.4443891,https://departamento.mercadolibre.com.ar/MLA-850476851-excelente-departamento-apto-profesional-en-zona-parque-rivadavia-_JM,Excelente Departamento Apto Profesional En Zona Parque Rivadavia,Departamento,25000.0,ARS,0,3
575,2020_04_25,-34.566714,-58.4513542,https://departamento.mercadolibre.com.ar/MLA-850480785-departamentooficina-2-amb-proximo-subte-linea-d-belgrano-_JM,"Departamento/oficina 2 Amb, Proximo Subte Linea D  - Belgrano",Departamento,26000.0,ARS,50,2
576,2020_04_25,-34.6125214,-58.4416614,https://departamento.mercadolibre.com.ar/MLA-850482626-departamento-en-alquiler-en-caballito-_JM,Departamento En Alquiler En Caballito,Departamento,15000.0,ARS,40,2
577,2020_04_25,-34.6151428,-58.3775,https://departamento.mercadolibre.com.ar/MLA-850483812-san-telmo-2-ambientes-en-alquiler-temporario-_JM,San Telmo. 2 Ambientes En Alquiler Temporario.,Departamento,24700.0,ARS,27,2
578,2020_04_25,-34.6171804,-58.3830308,https://departamento.mercadolibre.com.ar/MLA-850484661-san-telmo-departamento-2-ambientes-con-patios-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes Con Patios,  Alquiler Temporario.",Departamento,24000.0,ARS,60,2
579,2020_04_25,-34.5594421,-58.4817313,https://departamento.mercadolibre.com.ar/MLA-850488729-3-ambientes-con-cochera-y-baulera-en-complejo-tronador-_JM,3 Ambientes Con Cochera Y Baulera En Complejo Tronador,Departamento,50000.0,ARS,119,3
580,2020_04_25,-34.5579915,-58.4750476,https://departamento.mercadolibre.com.ar/MLA-850489569-impecable-ph-sin-expensas-abl-y-aysa-incluidos-28000-_JM,"Impecable Ph Sin Expensas, Abl Y Aysa Incluidos $28,000",Departamento,28000.0,ARS,39,2
581,2020_04_25,-34.5598005,-58.4600901,https://departamento.mercadolibre.com.ar/MLA-850492254-ciudad-de-la-paz-al-2500-entre-av-monroe-y-blanco-encalada-_JM,"Ciudad De La Paz Al 2500, Entre Av. Monroe Y Blanco Encalada",Departamento,35000.0,ARS,45,2
582,2020_04_25,-34.6171792,-58.3697943,https://departamento.mercadolibre.com.ar/MLA-850495132-san-telmo-monoambiente-equipado-alquiler-temporario-_JM,San Telmo. Monoambiente Equipado. Alquiler Temporario,Departamento,18000.0,ARS,33,1
583,2020_04_25,-34.6171666,-58.3701484,https://departamento.mercadolibre.com.ar/MLA-850497597-av-independencia-al-300-entre-defensa-y-balcarce-_JM,"Av. Independencia Al 300, Entre Defensa Y Balcarce",Departamento,18000.0,ARS,25,1
584,2020_04_25,-34.602944,-58.4179323,https://departamento.mercadolibre.com.ar/MLA-850502033-barrio-norte-departamento-1-ambiente-con-balcon-alquiler-temporario-_JM,"Barrio Norte, Departamento 1 Ambiente Con Balcón, Alquiler Temporario.",Departamento,23000.0,ARS,40,1
585,2020_04_25,-34.6185339,-58.3779908,https://departamento.mercadolibre.com.ar/MLA-850503137-san-telmo-departamento-2-ambientes-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes, Alquiler Temporario.",Departamento,25300.0,ARS,40,2
586,2020_04_25,-34.6210298,-58.3683792,https://departamento.mercadolibre.com.ar/MLA-850503953-san-telmo-departamento-2-ambientes-con-amenities-y-balcon-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes Con Amenities Y Balcón, Alquiler Temporario.",Departamento,32000.0,ARS,60,2
587,2020_04_25,-34.6003025,-58.39714,https://departamento.mercadolibre.com.ar/MLA-850505146-barrio-norte-departamento-2-ambientes-con-balcon-terraza-alquiler-temporario-_JM,"Barrio Norte, Departamento 2 Ambientes Con Balcón Terraza, Alquiler Temporario.",Departamento,35000.0,ARS,60,2
588,2020_04_25,-34.6200535,-58.3729109,https://departamento.mercadolibre.com.ar/MLA-850505732-san-telmo-departamento-2-ambientes-con-balcon-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes Con Balcón, Alquiler Temporario.",Departamento,25000.0,ARS,70,2
589,2020_04_25,-34.6178501,-58.3708237,https://departamento.mercadolibre.com.ar/MLA-850505881-san-telmo-departamento-duplex-2-ambientes-con-balcon-alquiler-temporario-_JM,"San Telmo, Departamento Duplex 2 Ambientes Con Balcón, Alquiler Temporario.",Departamento,25500.0,ARS,38,2
590,2020_04_25,-34.5649668,-58.4347459,https://departamento.mercadolibre.com.ar/MLA-850518169-quartier-libertadorincreible-departamento-con-terraza-y-vista-unica-en-torre-con-amenities-de-lujo-_JM,Quartier Libertador.increíble Departamento Con Terraza Y Vista Única En Torre Con Amenities De Lujo.,Departamento,3000.0,USD,185,4
591,2020_04_25,-34.5837955,-58.412061,https://departamento.mercadolibre.com.ar/MLA-850519426-muy-amplio-monoambiente-con-balcon-en-araoz-y-juncal-_JM,Muy Amplio Monoambiente Con Balcon En Araoz Y Juncal,Departamento,42000.0,ARS,45,1
592,2020_04_25,-34.5618902,-58.4579081,https://departamento.mercadolibre.com.ar/MLA-850545250-departamentos-alquiler-belgrano-_JM,Departamentos Alquiler Belgrano,Departamento,25000.0,ARS,60,3
593,2020_04_25,-34.5897534,-58.4227787,https://departamento.mercadolibre.com.ar/MLA-850545263-departamentos-alquiler-palermo-_JM,Departamentos Alquiler Palermo,Departamento,13000.0,ARS,27,1
594,2020_04_25,-34.5780224,-58.4378664,https://departamento.mercadolibre.com.ar/MLA-850545655-departamentos-alquiler-palermo-_JM,Departamentos Alquiler Palermo,Departamento,19000.0,ARS,30,1
595,2020_04_25,-34.5922654,-58.3913947,https://departamento.mercadolibre.com.ar/MLA-850545699-departamentos-alquiler-recoleta-_JM,Departamentos Alquiler Recoleta,Departamento,80000.0,ARS,256,5
596,2020_04_25,-34.5987764,-58.4115784,https://departamento.mercadolibre.com.ar/MLA-850545759-departamentos-alquiler-almagro-_JM,Departamentos Alquiler Almagro,Departamento,25000.0,ARS,45,2
597,2020_04_25,-34.5947553,-58.4351334,https://departamento.mercadolibre.com.ar/MLA-850545780-departamentos-alquiler-villa-crespo-_JM,Departamentos Alquiler Villa Crespo,Departamento,19000.0,ARS,38,1
598,2020_04_25,-34.5947553,-58.4351334,https://departamento.mercadolibre.com.ar/MLA-850545781-departamentos-alquiler-villa-crespo-_JM,Departamentos Alquiler Villa Crespo,Departamento,18000.0,ARS,37,1
599,2020_04_25,-34.5596617,-58.4572798,https://departamento.mercadolibre.com.ar/MLA-850547699-departamentos-alquiler-temporal-belgrano-_JM,Departamentos Alquiler Temporal Belgrano,Departamento,28800.0,ARS,40,2
600,2020_04_25,-34.624115,-58.377084,https://departamento.mercadolibre.com.ar/MLA-850551183-2-amb-vista-panoramica-usado-buen-estado-_JM,"2 Amb Vista Panorámica ,usado Buen Estado.",Departamento,14900.0,ARS,39,2
601,2020_04_25,-34.621855,-58.36925,https://departamento.mercadolibre.com.ar/MLA-850554662-alquiler-2-ambamoblado-balcon-bjasexpen-santelmo-_JM,Alquiler 2 Amb.amoblado Balcon Bjas.expen Santelmo,Departamento,20000.0,ARS,48,2
602,2020_04_25,-34.5679179,-58.4864277,https://departamento.mercadolibre.com.ar/MLA-850556821-congreso-4800-1-amb-_JM,Congreso 4800 | 1 Amb,Departamento,11000.0,ARS,32,1
603,2020_04_25,-34.608625,-58.387891,https://departamento.mercadolibre.com.ar/MLA-850559039-alquiler-depto-3-amb-apto-profesional-monserrat-_JM,Alquiler Depto 3 Amb Apto Profesional Monserrat,Departamento,15000.0,ARS,55,3
604,2020_04_25,-34.5840922,-58.4127945,https://departamento.mercadolibre.com.ar/MLA-850601793-departamentos-alquiler-palermo-_JM,Departamentos Alquiler Palermo,Departamento,16000.0,ARS,40,2
605,2020_04_25,-34.6177808,-58.3715938,https://departamento.mercadolibre.com.ar/MLA-850619486-san-telmo-departamento-2-ambientes-tipo-loft-alquiler-temporario-_JM,"San Telmo, Departamento 2 Ambientes Tipo Loft, Alquiler Temporario.",Departamento,25000.0,ARS,58,2
606,2020_04_25,-34.5895459,-58.3973636,https://departamento.mercadolibre.com.ar/MLA-850619969-departamento-barrio-norte-_JM,Departamento - Barrio Norte,Departamento,40000.0,ARS,130,4
607,2020_04_25,-34.5669789,-58.4520852,https://departamento.mercadolibre.com.ar/MLA-850620249-excelente-semipiso-3-ambientes-con-cochera-fija-en-belgrano-_JM,Excelente Semipiso 3 Ambientes Con Cochera Fija En Belgrano!,Departamento,58000.0,ARS,81,3
608,2020_04_25,-34.5629813,-58.4643118,https://departamento.mercadolibre.com.ar/MLA-850620252-2-ambientes-av-ricardo-balbin-al-2300-_JM,2 Ambientes | Av. Ricardo Balbin Al 2300,Departamento,21000.0,ARS,51,2
609,2020_04_25,-34.563248,-58.4623505,https://departamento.mercadolibre.com.ar/MLA-850620268-3-ambientes-av-cramer-al-2200-_JM,3 Ambientes | Av. Cramer Al 2200,Departamento,67000.0,ARS,111,3
610,2020_04_25,-34.5609042,-58.4436884,https://departamento.mercadolibre.com.ar/MLA-850620269-departamento-belgrano-chico-_JM,Departamento - Belgrano Chico,Departamento,1600.0,USD,100,2
611,2020_04_25,-34.56393,-58.4620905,https://departamento.mercadolibre.com.ar/MLA-850620985-3-ambientes-avenida-cramer-al-2200-_JM,3 Ambientes | Avenida Cramer Al 2200,Departamento,72000.0,ARS,111,3
612,2020_04_25,-34.5478849,-58.4678615,https://departamento.mercadolibre.com.ar/MLA-850621021-departamento-belgrano-_JM,Departamento - Belgrano,Departamento,35000.0,ARS,55,3
613,2020_04_25,-34.594781,-58.4141184,https://departamento.mercadolibre.com.ar/MLA-850641756-alquiler-temporario-monoambiente-1-ambiente-palermo-_JM,Alquiler Temporario  Monoambiente / 1 Ambiente  - Palermo,Departamento,30000.0,ARS,33,1
614,2020_04_25,-34.5735396,-58.4226046,https://departamento.mercadolibre.com.ar/MLA-850652276-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,45000.0,ARS,49,1
615,2020_04_25,-34.6095157,-58.3968487,https://departamento.mercadolibre.com.ar/MLA-850666418-departamento-congreso-2-ambientes-excelente-ubicacion-listo-para-habitar-_JM,Departamento - Congreso  2 Ambientes Excelente Ubicacion Listo Para Habitar.,Departamento,17000.0,ARS,51,2
616,2020_04_25,-34.5734616,-58.419545,https://departamento.mercadolibre.com.ar/MLA-850670822-alquiler-temporario-en-palermo-_JM,Alquiler Temporario En Palermo,Departamento,65000.0,ARS,65,3
617,2020_04_25,-34.5740306,-58.4224933,https://departamento.mercadolibre.com.ar/MLA-850672367-demaria-4600-palermo-monoambiente-apto-profesional-con-cochera-en-zona-premium-_JM,Demaria 4600 - Palermo. Monoambiente Apto Profesional Con Cochera En Zona Premium.,Departamento,30000.0,ARS,36,1
618,2020_04_25,-34.5733814,-58.4216911,https://departamento.mercadolibre.com.ar/MLA-850672372-segui-4600-palermo-alquiler-departamento-premium-torre-deco-_JM,Segui 4600 - Palermo - Alquiler Departamento Premium Torre Deco.,Departamento,1950.0,USD,110,3
619,2020_04_25,-34.5721824,-58.4211925,https://departamento.mercadolibre.com.ar/MLA-850672608-av-libertador-3700-palermo-edificio-panedille-dpto-de-categoria-con-increible-vista-_JM,Av. Libertador 3700 - Palermo - Edificio Panedille. Dpto De Categoria Con Increible Vista.,Departamento,3250.0,USD,400,5
620,2020_04_25,-34.5729639,-58.4225199,https://departamento.mercadolibre.com.ar/MLA-850672623-sinclair-3200-palermo-increible-dpto-en-alquiler-distribucion-ideal-y-amenities-_JM,Sinclair 3200 - Palermo. Increíble Dpto En Alquiler. Distribución Ideal Y Amenities.,Departamento,150000.0,ARS,200,4
621,2020_04_25,-34.5995092,-58.4020052,https://departamento.mercadolibre.com.ar/MLA-850673615-cordoba-2400-excelente-inmueble-comercial-ideal-consultorios-y-oficinas-_JM,Córdoba 2400 - Excelente Inmueble Comercial - Ideal Consultorios Y Oficinas.,Departamento,45000.0,ARS,138,8
622,2020_04_25,-34.5737888,-58.4230961,https://departamento.mercadolibre.com.ar/MLA-850673638-demaria-4700-palermo-alquiler-monoambiente-amoblado-en-zona-premium-_JM,Demaria 4700 - Palermo. Alquiler  Monoambiente Amoblado En Zona Premium.,Departamento,25000.0,ARS,40,1
